Order ID,Order Date,Customer ID,Category,Product,Quantity,Unit Price,Discount,Sales,Profit,Region,Payment Mode,Customer Segment,Profit Margin %
ORD1106,2025-04-26,CUST1008,Home & Kitchen,Bedsheet,5,2908.94,0.0,14544.71,1898.57,North,COD,Home Office,0.1305333691768347
ORD1079,2025-04-26,CUST1036,Electronics,Laptop,1,26463.72,0.05,25140.53,3433.67,North,Debit Card,Corporate,0.1365790617779338
ORD2143,2025-04-27,CUST1217,Fashion,T-Shirt,4,2561.64,0.05,9734.23,1916.89,East,Debit Card,Home Office,0.1969226122661987
ORD1041,2025-04-28,CUST1063,Sports,Yoga Mat,3,2685.42,0.05,7653.45,1348.37,West,Credit Card,Consumer,0.1761780634877081
ORD1633,2025-04-28,CUST1170,Sports,Running Shoes,3,4099.65,0.1,11069.06,1585.33,South,Credit Card,Corporate,0.1432217369857964
ORD1616,2025-04-29,CUST1163,Home & Kitchen,Bedsheet,4,1779.17,0.05,6760.86,1229.13,North,UPI,Consumer,0.181800835988321
ORD1392,2025-04-29,CUST1240,Home & Kitchen,Mixer,1,4944.88,0.0,4944.88,830.26,West,UPI,Consumer,0.1679029622559091
ORD1238,2025-05-01,CUST1215,Sports,Yoga Mat,4,1499.45,0.1,5398.03,824.76,East,COD,Consumer,0.152789073050724
ORD1428,2025-05-01,CUST1203,Fashion,T-Shirt,3,2829.02,0.1,7638.36,1438.84,North,COD,Home Office,0.1883702784367324
ORD1761,2025-05-01,CUST1193,Beauty,Moisturizer,1,1713.24,0.15,1456.25,323.73,North,COD,Home Office,0.2223038626609442
ORD1623,2025-05-01,CUST1002,Beauty,Moisturizer,2,1138.07,0.15,1934.72,450.19,South,Debit Card,Home Office,0.2326900016539861
ORD1545,2025-05-02,CUST1118,Electronics,Headphones,4,13941.79,0.1,50190.46,5052.64,West,Credit Card,Consumer,0.100669330386691
ORD2002,2025-05-02,CUST1127,Electronics,Laptop,4,24388.36,0.0,97553.46,13367.24,West,Debit Card,Home Office,0.1370247657028259
ORD2113,2025-05-02,CUST1136,Fashion,T-Shirt,3,1488.43,0.05,4242.02,748.38,East,Debit Card,Consumer,0.1764206675121757
ORD1101,2025-05-02,CUST1216,Sports,Yoga Mat,2,4125.58,0.0,8251.17,1079.39,South,COD,Consumer,0.1308165993428811
ORD1796,2025-05-03,CUST1092,Sports,Yoga Mat,4,1391.59,0.05,5288.04,1085.73,East,Wallet,Corporate,0.2053180384414641
ORD1344,2025-05-03,CUST1113,Home & Kitchen,Table Lamp,2,3124.13,0.1,5623.43,872.15,North,COD,Corporate,0.1550921768386909
ORD2137,2025-05-03,CUST1201,Beauty,Perfume,4,1594.9,0.1,5741.63,1311.06,East,UPI,Corporate,0.2283428225085907
ORD1434,2025-05-04,CUST1048,Home & Kitchen,Table Lamp,3,4514.13,0.2,10833.92,1581.18,North,Wallet,Home Office,0.1459471733223062
ORD1934,2025-05-04,CUST1026,Sports,Running Shoes,3,2868.3,0.1,7744.42,1311.8,South,COD,Corporate,0.1693864743905934
ORD2115,2025-05-04,CUST1021,Home & Kitchen,Mixer,2,3818.51,0.05,7255.18,1256.07,West,COD,Consumer,0.1731273379847226
ORD1953,2025-05-05,CUST1066,Electronics,Laptop,4,18684.13,0.0,74736.51,9805.23,North,Debit Card,Consumer,0.1311973224331722
ORD2129,2025-05-05,CUST1158,Electronics,Headphones,2,16103.2,0.15,27375.44,5059.05,West,Debit Card,Consumer,0.1848025091103558
ORD1854,2025-05-05,CUST1168,Beauty,Face Wash,4,1573.37,0.0,6293.49,1395.92,East,Credit Card,Consumer,0.2218038004350527
ORD1283,2025-05-05,CUST1150,Sports,Football,2,1337.63,0.0,2675.26,469.63,North,Wallet,Corporate,0.1755455544507823
ORD2131,2025-05-05,CUST1083,Home & Kitchen,Bedsheet,2,2500.0,0.15,4249.99,427.24,East,Credit Card,Consumer,0.100527295358342
ORD1967,2025-05-06,CUST1090,Home & Kitchen,Table Lamp,1,4307.97,0.1,3877.17,558.41,North,COD,Corporate,0.1440251523662877
ORD1092,2025-05-06,CUST1240,Beauty,Moisturizer,5,1532.59,0.1,6896.66,1434.63,South,Credit Card,Home Office,0.2080180841160794
ORD1091,2025-05-06,CUST1076,Fashion,Jeans,1,1152.54,0.0,1152.54,220.34,South,Debit Card,Home Office,0.1911777465424193
ORD2017,2025-05-06,CUST1106,Home & Kitchen,Mixer,2,4270.99,0.15,7260.68,684.07,South,Debit Card,Home Office,0.0942156932959447
ORD1736,2025-05-07,CUST1189,Home & Kitchen,Table Lamp,2,2721.82,0.1,4899.27,463.06,West,COD,Consumer,0.0945161217895727
ORD1920,2025-05-08,CUST1071,Sports,Running Shoes,1,3091.27,0.1,2782.14,437.01,East,Debit Card,Corporate,0.1570769263947896
ORD1230,2025-05-08,CUST1008,Electronics,Laptop,4,15949.44,0.15,54228.09,6034.59,West,Credit Card,Home Office,0.1112816254454103
ORD1088,2025-05-08,CUST1075,Sports,Yoga Mat,5,3078.19,0.05,14621.39,2339.16,West,Debit Card,Home Office,0.1599820536898338
ORD1810,2025-05-08,CUST1017,Fashion,Jacket,4,1271.88,0.1,4578.78,459.89,West,UPI,Home Office,0.1004394183603492
ORD1846,2025-05-08,CUST1131,Home & Kitchen,Bedsheet,5,2071.84,0.15,8805.31,1755.57,East,COD,Corporate,0.1993762854459411
ORD1774,2025-05-09,CUST1174,Fashion,Jeans,3,3036.16,0.1,8197.63,1915.31,South,Debit Card,Corporate,0.2336419184569199
ORD1481,2025-05-09,CUST1183,Home & Kitchen,Cookware Set,1,5287.49,0.1,4758.74,658.03,South,Debit Card,Consumer,0.1382781996915149
ORD1308,2025-05-09,CUST1044,Electronics,Smartwatch,2,23228.71,0.05,44134.54,5033.9,South,Wallet,Consumer,0.1140580597418711
ORD1664,2025-05-10,CUST1056,Beauty,Shampoo,2,762.27,0.05,1448.32,347.95,East,Debit Card,Corporate,0.2402438687582854
ORD1832,2025-05-11,CUST1230,Home & Kitchen,Cookware Set,3,4080.91,0.0,12242.73,2395.6,West,COD,Consumer,0.1956753109804757
ORD1752,2025-05-12,CUST1051,Home & Kitchen,Mixer,5,5085.71,0.1,22885.68,3304.39,South,COD,Home Office,0.1443867955857112
ORD1256,2025-05-12,CUST1012,Home & Kitchen,Table Lamp,4,2931.02,0.1,10551.67,1620.22,North,Credit Card,Corporate,0.1535510492651874
ORD1166,2025-05-12,CUST1090,Fashion,Jeans,3,1630.83,0.1,4403.25,717.21,North,Wallet,Home Office,0.1628819621870209
ORD1163,2025-05-13,CUST1210,Sports,Cricket Bat,1,4015.1,0.1,3613.59,691.84,North,Wallet,Consumer,0.1914550350205751
ORD1632,2025-05-13,CUST1232,Home & Kitchen,Mixer,5,3672.83,0.05,17445.96,3544.73,South,Debit Card,Consumer,0.2031834304331776
ORD2052,2025-05-13,CUST1036,Home & Kitchen,Mixer,1,3157.08,0.15,2683.52,372.35,West,COD,Home Office,0.1387543226806582
ORD2049,2025-05-13,CUST1106,Beauty,Shampoo,2,1410.01,0.1,2538.01,538.47,East,UPI,Home Office,0.212162284624568
ORD1316,2025-05-14,CUST1219,Fashion,Jacket,5,2447.13,0.0,12235.64,2630.52,North,Wallet,Home Office,0.2149883455217708
ORD2008,2025-05-14,CUST1212,Electronics,Smartwatch,4,11277.59,0.1,40599.33,4192.05,North,Wallet,Corporate,0.1032541670022633
ORD1147,2025-05-14,CUST1175,Home & Kitchen,Mixer,1,4645.42,0.15,3948.6,581.6,South,COD,Corporate,0.1472927113407283
ORD2068,2025-05-14,CUST1080,Home & Kitchen,Bedsheet,5,1579.2,0.15,6711.62,961.98,East,UPI,Corporate,0.1433305222882106
ORD1005,2025-05-14,CUST1116,Sports,Yoga Mat,5,2401.02,0.05,11404.83,2389.47,South,UPI,Home Office,0.2095138638629422
ORD2159,2025-05-15,CUST1073,Beauty,Face Wash,1,1241.37,0.0,1241.37,313.36,North,Debit Card,Home Office,0.2524307821197548
ORD1453,2025-05-15,CUST1136,Home & Kitchen,Bedsheet,2,1963.12,0.1,3533.62,536.99,South,Debit Card,Corporate,0.1519659725720366
ORD2192,2025-05-15,CUST1127,Home & Kitchen,Bedsheet,5,2804.56,0.15,11919.38,1500.01,North,Debit Card,Home Office,0.1258463107980448
ORD1027,2025-05-15,CUST1081,Beauty,Face Wash,3,799.29,0.05,2277.99,552.45,West,Wallet,Corporate,0.2425164289571069
ORD1645,2025-05-16,CUST1130,Electronics,Smartphone,4,10581.45,0.0,42325.82,6835.36,West,Debit Card,Home Office,0.1614938588313232
ORD1822,2025-05-16,CUST1010,Fashion,Jacket,1,2267.32,0.15,1927.22,383.58,South,COD,Consumer,0.1990328037276491
ORD2016,2025-05-17,CUST1229,Home & Kitchen,Cookware Set,4,2834.55,0.1,10204.39,1300.83,North,UPI,Consumer,0.1274774876303238
ORD1289,2025-05-17,CUST1121,Home & Kitchen,Cookware Set,3,2929.93,0.1,7910.81,1303.54,North,Wallet,Home Office,0.1647795864140334
ORD1351,2025-05-18,CUST1067,Fashion,Jacket,1,2829.16,0.1,2546.25,499.34,East,Credit Card,Home Office,0.196108001963672
ORD1403,2025-05-18,CUST1180,Home & Kitchen,Table Lamp,1,2460.9,0.2,1968.72,248.34,North,COD,Home Office,0.1261428745580885
ORD1586,2025-05-18,CUST1041,Sports,Football,4,2403.54,0.0,9614.18,834.2,West,Credit Card,Consumer,0.0867676702537293
ORD1894,2025-05-19,CUST1033,Fashion,T-Shirt,1,2015.98,0.05,1915.18,314.35,South,Credit Card,Consumer,0.1641360081036769
ORD1358,2025-05-20,CUST1247,Sports,Football,2,3954.54,0.0,7909.08,1678.78,West,Debit Card,Consumer,0.2122598330020685
ORD2050,2025-05-20,CUST1147,Electronics,Smartwatch,3,9566.05,0.2,22958.51,2257.5,East,Credit Card,Corporate,0.0983295518742287
ORD1228,2025-05-20,CUST1221,Beauty,Perfume,3,937.74,0.1,2531.91,413.9,West,Credit Card,Corporate,0.1634734252007378
ORD1657,2025-05-20,CUST1013,Fashion,Jacket,1,3370.85,0.1,3033.76,626.57,East,Debit Card,Corporate,0.2065324877379885
ORD1872,2025-05-20,CUST1037,Electronics,Smartphone,4,25433.68,0.0,101734.71,12323.84,West,Debit Card,Corporate,0.1211370239321466
ORD1902,2025-05-21,CUST1016,Fashion,T-Shirt,2,2575.96,0.1,4636.73,1013.8,East,COD,Home Office,0.2186454678189155
ORD1847,2025-05-21,CUST1081,Fashion,T-Shirt,3,3122.42,0.0,9367.26,2083.83,East,COD,Home Office,0.2224588620364973
ORD1856,2025-05-22,CUST1079,Home & Kitchen,Bedsheet,5,4864.17,0.1,21888.79,1631.89,South,COD,Home Office,0.0745536870699568
ORD1521,2025-05-22,CUST1068,Sports,Yoga Mat,4,1930.94,0.15,6565.19,1608.61,South,Wallet,Consumer,0.2450210884985811
ORD1994,2025-05-22,CUST1121,Home & Kitchen,Cookware Set,1,2632.15,0.05,2500.54,353.63,East,Debit Card,Corporate,0.1414214529661593
ORD1783,2025-05-22,CUST1213,Fashion,T-Shirt,2,3029.48,0.0,6058.97,1334.17,North,Debit Card,Consumer,0.2201974923130499
ORD2127,2025-05-22,CUST1027,Electronics,Laptop,2,16996.0,0.05,32292.4,3075.79,West,UPI,Home Office,0.0952481079139364
ORD1148,2025-05-23,CUST1049,Electronics,Smartphone,2,11148.48,0.05,21182.11,4836.35,West,Wallet,Home Office,0.2283223909232838
ORD1911,2025-05-23,CUST1083,Home & Kitchen,Mixer,5,3003.1,0.1,13513.96,1838.39,West,UPI,Consumer,0.1360363653584885
ORD1461,2025-05-23,CUST1199,Electronics,Headphones,2,27241.93,0.05,51759.66,4831.86,South,Debit Card,Corporate,0.0933518496837112
ORD1355,2025-05-23,CUST1078,Beauty,Perfume,3,1130.4,0.05,3221.65,499.39,East,Debit Card,Consumer,0.155010631198299
ORD1387,2025-05-24,CUST1030,Home & Kitchen,Table Lamp,3,2149.36,0.1,5803.27,1030.18,East,Debit Card,Consumer,0.1775171584296439
ORD1845,2025-05-24,CUST1026,Electronics,Smartwatch,3,17997.66,0.05,51293.32,5324.05,North,Debit Card,Home Office,0.1037961668303007
ORD1965,2025-05-24,CUST1233,Fashion,Jeans,5,1113.31,0.15,4731.56,996.71,East,Debit Card,Consumer,0.2106514553339701
ORD1650,2025-05-24,CUST1057,Beauty,Moisturizer,2,910.29,0.05,1729.55,366.15,West,COD,Home Office,0.2117024659593535
ORD1153,2025-05-25,CUST1067,Sports,Football,2,3728.28,0.05,7083.73,1144.62,West,UPI,Corporate,0.1615843630403756
ORD1821,2025-05-25,CUST1132,Beauty,Moisturizer,3,1105.11,0.05,3149.56,450.14,South,COD,Corporate,0.1429215509467989
ORD1319,2025-05-25,CUST1173,Sports,Football,1,2970.19,0.1,2673.17,512.6,North,COD,Corporate,0.1917573517583992
ORD1354,2025-05-25,CUST1062,Sports,Yoga Mat,3,2774.16,0.15,7074.11,1153.95,South,COD,Consumer,0.1631229935638546
ORD1972,2025-05-25,CUST1071,Electronics,Smartphone,3,16069.64,0.1,43388.03,4470.04,South,Debit Card,Consumer,0.1030247282487819
ORD1931,2025-05-26,CUST1188,Home & Kitchen,Bedsheet,4,3879.85,0.1,13967.48,2195.66,West,Debit Card,Home Office,0.1571980056531314
ORD1675,2025-05-26,CUST1104,Beauty,Face Wash,3,1002.0,0.1,2705.4,509.58,North,Debit Card,Corporate,0.188356620093147
ORD2179,2025-05-26,CUST1042,Home & Kitchen,Cookware Set,1,3128.55,0.1,2815.7,481.95,South,Wallet,Consumer,0.1711652519799694
ORD1563,2025-05-26,CUST1157,Home & Kitchen,Bedsheet,4,2236.7,0.05,8499.45,2302.43,North,COD,Corporate,0.2708916459300307
ORD2155,2025-05-28,CUST1143,Beauty,Face Wash,4,582.15,0.15,1979.3,441.32,North,Credit Card,Consumer,0.2229677158591421
ORD1218,2025-05-28,CUST1062,Home & Kitchen,Bedsheet,1,4384.79,0.1,3946.31,748.39,West,Debit Card,Corporate,0.1896429829384919
ORD1696,2025-05-28,CUST1157,Home & Kitchen,Cookware Set,3,2283.94,0.0,6851.82,1168.18,East,COD,Corporate,0.1704919276922044
ORD1842,2025-05-28,CUST1110,Home & Kitchen,Cookware Set,3,5261.81,0.1,14206.88,834.54,North,Wallet,Home Office,0.0587419616411203
ORD1542,2025-05-29,CUST1144,Electronics,Smartwatch,3,11193.58,0.05,31901.69,2892.24,East,Credit Card,Consumer,0.0906610276759632
ORD1533,2025-05-30,CUST1138,Beauty,Face Wash,1,888.2,0.0,888.2,205.45,East,UPI,Corporate,0.2313105156496284
ORD1243,2025-05-30,CUST1243,Electronics,Smartphone,3,26349.36,0.05,75095.68,12950.32,South,Wallet,Corporate,0.1724509319311044
ORD1745,2025-05-31,CUST1017,Sports,Yoga Mat,1,4064.07,0.1,3657.66,572.33,West,UPI,Corporate,0.156474357922825
ORD1246,2025-05-31,CUST1058,Beauty,Shampoo,1,1735.65,0.1,1562.08,345.83,West,Debit Card,Home Office,0.2213907098228003
ORD1084,2025-05-31,CUST1022,Sports,Cricket Bat,4,2970.82,0.15,10100.8,1908.44,West,Debit Card,Home Office,0.1889394899413908
ORD1880,2025-05-31,CUST1062,Electronics,Laptop,5,13386.04,0.15,56890.68,8056.25,West,Credit Card,Consumer,0.1416093110505974
ORD1061,2025-05-31,CUST1136,Home & Kitchen,Bedsheet,1,2281.6,0.2,1825.28,231.99,North,COD,Consumer,0.1270983082047685
ORD1730,2025-05-31,CUST1079,Electronics,Headphones,3,21232.11,0.0,63696.34,7054.33,West,Debit Card,Home Office,0.1107493774367569
ORD2035,2025-06-01,CUST1230,Fashion,Jeans,3,1907.01,0.2,4576.82,760.48,North,Wallet,Home Office,0.1661590361866973
ORD1381,2025-06-01,CUST1057,Home & Kitchen,Mixer,3,3155.2,0.1,8519.04,1022.77,North,UPI,Home Office,0.1200569547742468
ORD1516,2025-06-02,CUST1229,Electronics,Smartwatch,3,22215.15,0.05,63313.17,7851.27,East,Debit Card,Home Office,0.1240069009338815
ORD2014,2025-06-02,CUST1237,Electronics,Smartwatch,1,25957.54,0.0,25957.54,2362.76,North,Debit Card,Corporate,0.0910240338645341
ORD1334,2025-06-03,CUST1025,Home & Kitchen,Bedsheet,2,2471.02,0.15,4200.73,607.38,North,UPI,Consumer,0.1445891547421519
ORD1825,2025-06-04,CUST1097,Electronics,Headphones,3,11782.89,0.0,35348.66,3293.88,East,Credit Card,Consumer,0.0931825987180277
ORD1535,2025-06-04,CUST1151,Home & Kitchen,Cookware Set,5,5220.54,0.1,23492.41,3695.42,West,Debit Card,Corporate,0.1573027203254157
ORD1940,2025-06-05,CUST1167,Sports,Football,1,1928.5,0.05,1832.08,287.23,East,Credit Card,Home Office,0.1567780882930876
ORD1123,2025-06-05,CUST1021,Fashion,Sneakers,1,2482.55,0.1,2234.29,370.24,West,Credit Card,Corporate,0.1657081220432441
ORD1152,2025-06-05,CUST1169,Home & Kitchen,Mixer,2,2935.35,0.1,5283.63,541.82,North,Wallet,Home Office,0.1025469232327017
ORD1916,2025-06-05,CUST1153,Sports,Running Shoes,4,3194.83,0.1,11501.4,2406.86,North,Wallet,Consumer,0.209266697967204
ORD1037,2025-06-06,CUST1185,Sports,Cricket Bat,3,2472.38,0.05,7046.29,1210.98,East,Wallet,Home Office,0.1718606529109645
ORD1925,2025-06-06,CUST1061,Sports,Yoga Mat,4,2147.68,0.1,7731.65,837.54,South,Wallet,Consumer,0.1083261658248886
ORD1492,2025-06-06,CUST1062,Electronics,Smartphone,1,19466.3,0.1,17519.67,1847.5,West,UPI,Consumer,0.1054528995123766
ORD1644,2025-06-06,CUST1076,Fashion,Sneakers,1,1323.72,0.1,1191.35,207.94,South,COD,Home Office,0.1745414865488731
ORD2196,2025-06-06,CUST1210,Fashion,T-Shirt,1,2113.1,0.2,1690.48,283.59,West,COD,Home Office,0.1677570867445932
ORD1746,2025-06-06,CUST1012,Home & Kitchen,Bedsheet,4,4311.92,0.05,16385.29,2152.28,East,Debit Card,Corporate,0.1313544038585829
ORD1626,2025-06-06,CUST1087,Electronics,Headphones,1,23812.84,0.0,23812.84,3819.69,North,Debit Card,Home Office,0.1604046388419021
ORD1811,2025-06-06,CUST1187,Beauty,Shampoo,1,1382.62,0.0,1382.62,260.06,East,UPI,Corporate,0.1880921728312913
ORD1938,2025-06-06,CUST1096,Fashion,Jacket,1,3063.29,0.0,3063.29,636.65,North,Credit Card,Corporate,0.2078321020863189
ORD1184,2025-06-07,CUST1134,Home & Kitchen,Mixer,2,5400.14,0.2,8640.22,1394.87,North,Credit Card,Home Office,0.1614391763172697
ORD1849,2025-06-07,CUST1230,Fashion,Sneakers,4,3113.33,0.05,11830.64,2117.08,North,Wallet,Corporate,0.1789488987916123
ORD1100,2025-06-07,CUST1211,Fashion,Jeans,3,1620.04,0.05,4617.12,462.52,West,Wallet,Corporate,0.1001750008663409
ORD1659,2025-06-07,CUST1176,Sports,Cricket Bat,5,2371.58,0.1,10672.11,1965.01,North,UPI,Consumer,0.184125725840532
ORD1975,2025-06-07,CUST1243,Electronics,Smartwatch,2,15803.13,0.15,26865.33,3621.54,East,Debit Card,Consumer,0.134803480917599
ORD2117,2025-06-07,CUST1245,Sports,Running Shoes,3,3071.84,0.15,7833.2,1106.99,North,Wallet,Consumer,0.1413202777919624
ORD1241,2025-06-08,CUST1010,Electronics,Laptop,1,16831.06,0.1,15147.95,1729.92,North,COD,Home Office,0.1142015916345116
ORD1181,2025-06-08,CUST1035,Home & Kitchen,Cookware Set,4,4148.07,0.05,15762.68,1502.17,North,UPI,Corporate,0.0952991496369906
ORD1378,2025-06-08,CUST1062,Beauty,Shampoo,4,816.44,0.1,2939.2,756.28,South,Debit Card,Consumer,0.257308111050626
ORD1338,2025-06-09,CUST1063,Home & Kitchen,Mixer,5,3606.05,0.05,17128.73,3058.1,South,Debit Card,Consumer,0.1785362954521438
ORD1317,2025-06-09,CUST1068,Electronics,Smartphone,1,9035.56,0.1,8132.0,1844.83,North,UPI,Corporate,0.2268605509099852
ORD1888,2025-06-09,CUST1010,Electronics,Laptop,4,17155.3,0.1,61759.08,7731.01,West,Debit Card,Corporate,0.1251801354553856
ORD1717,2025-06-09,CUST1078,Fashion,Sneakers,2,2112.18,0.05,4013.14,616.58,West,Credit Card,Consumer,0.1536402916419562
ORD1259,2025-06-09,CUST1128,Home & Kitchen,Table Lamp,2,1643.76,0.15,2794.4,305.62,West,UPI,Home Office,0.1093687374749498
ORD2142,2025-06-09,CUST1160,Electronics,Smartphone,5,18486.34,0.0,92431.68,17081.56,South,Credit Card,Corporate,0.1848020072771586
ORD1448,2025-06-10,CUST1010,Electronics,Laptop,3,25032.25,0.0,75096.74,9602.45,West,COD,Corporate,0.1278677343384013
ORD2041,2025-06-10,CUST1091,Sports,Running Shoes,1,1832.04,0.2,1465.63,206.9,West,UPI,Corporate,0.1411679619003432
ORD1171,2025-06-10,CUST1194,Beauty,Shampoo,3,1763.34,0.15,4496.51,962.23,East,Credit Card,Consumer,0.2139948537866033
ORD1268,2025-06-10,CUST1131,Electronics,Smartphone,3,13636.8,0.0,40910.4,7747.63,South,Credit Card,Corporate,0.1893804509366811
ORD2067,2025-06-10,CUST1217,Electronics,Laptop,2,15762.91,0.1,28373.25,4871.93,South,Debit Card,Consumer,0.1717085635237415
ORD1457,2025-06-11,CUST1012,Sports,Football,2,3096.42,0.05,5883.19,808.99,North,UPI,Home Office,0.1375087325073642
ORD1439,2025-06-12,CUST1052,Home & Kitchen,Cookware Set,2,4341.96,0.0,8683.91,861.04,West,UPI,Corporate,0.0991534919178112
ORD1297,2025-06-12,CUST1213,Home & Kitchen,Bedsheet,1,4456.78,0.15,3788.26,552.09,West,Credit Card,Home Office,0.1457370930189585
ORD1368,2025-06-12,CUST1211,Sports,Yoga Mat,1,4312.28,0.0,4312.28,715.98,East,Credit Card,Home Office,0.1660328179060729
ORD2116,2025-06-13,CUST1016,Home & Kitchen,Cookware Set,3,3654.31,0.1,9866.64,1536.48,East,Wallet,Home Office,0.155724745202014
ORD1844,2025-06-14,CUST1160,Sports,Football,5,4200.49,0.1,18902.21,3067.24,South,COD,Home Office,0.1622688563929826
ORD1641,2025-06-14,CUST1210,Fashion,Sneakers,2,2693.76,0.05,5118.14,858.82,East,UPI,Home Office,0.1677992395674991
ORD1833,2025-06-14,CUST1047,Electronics,Smartwatch,1,22047.69,0.05,20945.31,3787.4,North,UPI,Consumer,0.1808232964802144
ORD1071,2025-06-14,CUST1232,Electronics,Smartwatch,4,21715.77,0.1,78176.76,9349.45,South,COD,Corporate,0.1195937258080278
ORD1371,2025-06-15,CUST1203,Home & Kitchen,Table Lamp,2,1864.29,0.1,3355.72,350.45,West,Wallet,Consumer,0.1044336237826755
ORD1620,2025-06-15,CUST1145,Sports,Football,3,2518.23,0.15,6421.49,809.14,North,Credit Card,Home Office,0.1260050237561687
ORD2141,2025-06-16,CUST1147,Electronics,Smartphone,3,18680.83,0.0,56042.5,11058.11,South,Credit Card,Corporate,0.1973165008698755
ORD1686,2025-06-16,CUST1248,Home & Kitchen,Cookware Set,5,5192.17,0.0,25960.86,3145.15,South,COD,Corporate,0.1211496845636084
ORD2040,2025-06-16,CUST1145,Sports,Yoga Mat,4,2238.07,0.05,8504.66,1980.42,East,COD,Consumer,0.2328629245613581
ORD1692,2025-06-17,CUST1005,Electronics,Laptop,4,9131.36,0.15,31046.62,5453.82,North,COD,Consumer,0.1756654991751114
ORD1599,2025-06-17,CUST1188,Electronics,Smartphone,2,11816.78,0.1,21270.2,3710.62,South,Debit Card,Home Office,0.1744515801449915
ORD2150,2025-06-17,CUST1081,Fashion,Jeans,2,3286.03,0.2,5257.65,1080.35,East,Credit Card,Corporate,0.2054815364278717
ORD1863,2025-06-17,CUST1146,Electronics,Headphones,1,13267.92,0.1,11941.13,1976.69,West,UPI,Consumer,0.1655362599686964
ORD2139,2025-06-17,CUST1088,Home & Kitchen,Cookware Set,2,3327.66,0.1,5989.78,948.29,West,COD,Home Office,0.1583180016628323
ORD1382,2025-06-17,CUST1063,Beauty,Moisturizer,3,696.4,0.0,2089.2,432.98,North,UPI,Corporate,0.2072467930308252
ORD1803,2025-06-18,CUST1200,Fashion,Jacket,5,1522.65,0.05,7232.57,1416.92,South,UPI,Home Office,0.1959082317903594
ORD1963,2025-06-18,CUST1002,Electronics,Laptop,4,17315.73,0.2,55410.32,7037.39,West,UPI,Home Office,0.1270050416601095
ORD1913,2025-06-19,CUST1169,Electronics,Laptop,3,18348.62,0.0,55045.86,6529.51,South,Debit Card,Corporate,0.1186194565767525
ORD1376,2025-06-19,CUST1204,Beauty,Face Wash,5,1511.99,0.0,7559.94,1881.67,North,Debit Card,Corporate,0.2489001235459541
ORD1429,2025-06-20,CUST1033,Sports,Yoga Mat,1,2749.22,0.05,2611.76,688.23,East,Debit Card,Corporate,0.2635119612828131
ORD1209,2025-06-21,CUST1248,Home & Kitchen,Cookware Set,3,3762.44,0.1,10158.6,1109.63,South,UPI,Home Office,0.1092306026420963
ORD1074,2025-06-21,CUST1046,Home & Kitchen,Cookware Set,2,5067.35,0.0,10134.7,964.81,North,UPI,Consumer,0.0951986738630645
ORD1775,2025-06-22,CUST1221,Home & Kitchen,Mixer,4,3597.74,0.1,12951.86,2594.31,North,Credit Card,Home Office,0.2003040489937352
ORD1432,2025-06-22,CUST1139,Sports,Football,3,2094.43,0.05,5969.14,1094.15,West,Credit Card,Home Office,0.1833011120529925
ORD1356,2025-06-22,CUST1187,Home & Kitchen,Mixer,4,2889.31,0.15,9823.64,2002.13,West,Credit Card,Consumer,0.2038073463604122
ORD1262,2025-06-22,CUST1079,Sports,Yoga Mat,3,4245.93,0.1,11464.02,2296.45,South,Wallet,Consumer,0.2003180385240081
ORD1164,2025-06-23,CUST1015,Home & Kitchen,Table Lamp,3,2403.44,0.1,6489.28,694.48,West,Credit Card,Home Office,0.1070195769022141
ORD1103,2025-06-23,CUST1071,Beauty,Perfume,2,1319.06,0.15,2242.4,501.1,East,Wallet,Corporate,0.2234659293613985
ORD1989,2025-06-23,CUST1214,Sports,Cricket Bat,2,4082.35,0.15,6939.99,1467.17,North,COD,Home Office,0.2114080856024288
ORD1497,2025-06-23,CUST1007,Fashion,Jeans,4,2057.74,0.0,8230.97,1661.13,West,Wallet,Home Office,0.201814609942692
ORD2133,2025-06-23,CUST1014,Electronics,Smartphone,4,27259.19,0.05,103584.94,12945.64,South,Wallet,Consumer,0.1249760824305154
ORD1625,2025-06-24,CUST1211,Sports,Running Shoes,5,2314.33,0.05,10993.07,1799.6,South,Credit Card,Home Office,0.1637031329737734
ORD2109,2025-06-24,CUST1053,Home & Kitchen,Bedsheet,1,4161.58,0.05,3953.5,414.92,East,Debit Card,Consumer,0.1049500442645757
ORD1487,2025-06-24,CUST1084,Sports,Running Shoes,5,2000.66,0.05,9503.13,2298.89,East,UPI,Home Office,0.2419087184959061
ORD1568,2025-06-24,CUST1216,Sports,Football,4,1911.74,0.0,7646.94,1390.07,West,Wallet,Home Office,0.1817812092157124
ORD1042,2025-06-24,CUST1059,Electronics,Laptop,4,15376.73,0.05,58431.59,6924.24,South,Debit Card,Corporate,0.1185016529586136
ORD1261,2025-06-25,CUST1176,Sports,Yoga Mat,3,1733.03,0.1,4679.17,616.34,East,COD,Consumer,0.1317199417845472
ORD1797,2025-06-26,CUST1192,Beauty,Face Wash,4,1738.49,0.1,6258.56,1372.21,West,Debit Card,Home Office,0.2192533106657122
ORD2112,2025-06-26,CUST1139,Sports,Football,2,4282.7,0.0,8565.41,1446.66,South,Debit Card,Corporate,0.16889559285545
ORD1438,2025-06-27,CUST1190,Home & Kitchen,Mixer,2,3488.37,0.05,6627.91,1053.36,West,UPI,Home Office,0.1589279275065593
